sovereign,territory,habitat,habitat_area,mpa,heavily_restricted,minimal_area_km2,high_area_km2,upgrade_gain_percent,opportunity_score,high_protection_percent,enabling_conditions,enabling_band,global_share
Greece,Greece,Saltmarshes_MPA_with,0,0,0,0,0,NA,0,NA,64.57922077922078,50-69,NA
Greece,Greece,Seagrasses_MPA_with,0,0,0,0,0,NA,0,NA,64.57922077922078,50-69,NA
Greece,Greece,Mangroves,0,0,0,0,0,NA,0,NA,64.57922077922078,50-69,0
Greece,Greece,mangroves_MPA_with,0,0,0,0,0,NA,0,NA,64.57922077922078,50-69,NA
Grenada,Grenada,ColdCorals_MPA_with,0,0,0,0,0,NA,0,NA,56.666666666666664,50-69,NA
Grenada,Grenada,CoralReefs_MPA_with,0,0,0,0,0,NA,0,NA,56.666666666666664,50-69,NA
Grenada,Grenada,Saltmarshes,0,0,0,0,0,NA,0,NA,56.666666666666664,50-69,0
Grenada,Grenada,Saltmarshes_MPA_with,0,0,0,0,0,NA,0,NA,56.666666666666664,50-69,NA
Grenada,Grenada,Seagrasses_MPA_with,0,0,0,0,0,NA,0,NA,56.666666666666664,50-69,NA
Grenada,Grenada,mangroves_MPA_with,0,0,0,0,0,NA,0,NA,56.666666666666664,50-69,NA
Guatemala,Guatemala,ColdCorals_MPA_with,0,0,0,0,0,NA,0,NA,45.76,<50,NA
Guatemala,Guatemala,CoralReefs_MPA_with,0,0,0,0,0,NA,0,NA,45.76,<50,NA
Guatemala,Guatemala,Saltmarshes,0,0,0,0,0,NA,0,NA,45.76,<50,0
Guatemala,Guatemala,Saltmarshes_MPA_with,0,0,0,0,0,NA,0,NA,45.76,<50,NA
Guatemala,Guatemala,Seagrasses_MPA_with,0,0,0,0,0,NA,0,NA,45.76,<50,NA
Guatemala,Guatemala,mangroves_MPA_with,0,0,0,0,0,NA,0,NA,45.76,<50,NA
Guinea,Guinea,ColdCorals_MPA_with,0,0,0,0,0,NA,0,NA,33.682500000000005,<50,NA
Guinea,Guinea,Warm-water corals,0,0,0,0,0,NA,0,NA,33.682500000000005,<50,0
Guinea,Guinea,CoralReefs_MPA_with,0,0,0,0,0,NA,0,NA,33.682500000000005,<50,NA
Guinea,Guinea,Saltmarshes,0,0,0,0,0,NA,0,NA,33.682500000000005,<50,0
Guinea,Guinea,Saltmarshes_MPA_with,0,0,0,0,0,NA,0,NA,33.682500000000005,<50,NA
Guinea,Guinea,Seagrasses_MPA_with,0,0,0,0,0,NA,0,NA,33.682500000000005,<50,NA
Guinea,Guinea,mangroves_MPA_with,0,0,0,0,0,NA,0,NA,33.682500000000005,<50,NA
Guinea-Bissau,Guinea-Bissau,ColdCorals_MPA_with,0,0,0,0,0,NA,0,NA,43.11170454545454,<50,NA
Guinea-Bissau,Guinea-Bissau,Warm-water corals,0,0,0,0,0,NA,0,NA,43.11170454545454,<50,0
Guinea-Bissau,Guinea-Bissau,CoralReefs_MPA_with,0,0,0,0,0,NA,0,NA,43.11170454545454,<50,NA
Guinea-Bissau,Guinea-Bissau,Saltmarshes,0,0,0,0,0,NA,0,NA,43.11170454545454,<50,0
Guinea-Bissau,Guinea-Bissau,Saltmarshes_MPA_with,0,0,0,0,0,NA,0,NA,43.11170454545454,<50,NA
Guinea-Bissau,Guinea-Bissau,Seagrasses_MPA_with,0,0,0,0,0,NA,0,NA,43.11170454545454,<50,NA
Guinea-Bissau,Guinea-Bissau,mangroves_MPA_with,0,0,0,0,0,NA,0,NA,43.11170454545454,<50,NA
Guyana,Guyana,ColdCorals_MPA_with,0,0,0,0,0,NA,0,NA,54.9,50-69,NA
Guyana,Guyana,Warm-water corals,0,0,0,0,0,NA,0,NA,54.9,50-69,0
Guyana,Guyana,CoralReefs_MPA_with,0,0,0,0,0,NA,0,NA,54.9,50-69,NA
Guyana,Guyana,Saltmarshes,0,0,0,0,0,NA,0,NA,54.9,50-69,0
Guyana,Guyana,Saltmarshes_MPA_with,0,0,0,0,0,NA,0,NA,54.9,50-69,NA
Guyana,Guyana,Seagrasses,0,0,0,0,0,NA,0,NA,54.9,50-69,0
Guyana,Guyana,Seagrasses_MPA_with,0,0,0,0,0,NA,0,NA,54.9,50-69,NA
Guyana,Guyana,mangroves_MPA_with,0,0,0,0,0,NA,0,NA,54.9,50-69,NA
Haiti,Haiti,ColdCorals_MPA_with,0,0,0,0,0,NA,0,NA,36.675555555555555,<50,NA
Haiti,Haiti,CoralReefs_MPA_with,0,0,0,0,0,NA,0,NA,36.675555555555555,<50,NA
Haiti,Haiti,Saltmarshes,0,0,0,0,0,NA,0,NA,36.675555555555555,<50,0
Haiti,Haiti,Saltmarshes_MPA_with,0,0,0,0,0,NA,0,NA,36.675555555555555,<50,NA
Haiti,Haiti,Seagrasses_MPA_with,0,0,0,0,0,NA,0,NA,36.675555555555555,<50,NA
Haiti,Haiti,mangroves_MPA_with,0,0,0,0,0,NA,0,NA,36.675555555555555,<50,NA
Haiti,Navassa Island,ColdCorals_MPA_with,0,0,0,0,0,NA,0,NA,36.3,<50,NA
Haiti,Navassa Island,CoralReefs_MPA_with,0,0,0,0,0,NA,0,NA,36.3,<50,NA
Haiti,Navassa Island,Saltmarshes,0,0,0,0,0,NA,0,NA,36.3,<50,0
Haiti,Navassa Island,Saltmarshes_MPA_with,0,0,0,0,0,NA,0,NA,36.3,<50,NA
Haiti,Navassa Island,Seagrasses,0,0,0,0,0,NA,0,NA,36.3,<50,0
Haiti,Navassa Island,Seagrasses_MPA_with,0,0,0,0,0,NA,0,NA,36.3,<50,NA
Haiti,Navassa Island,Mangroves,0,0,0,0,0,NA,0,NA,36.3,<50,0
Haiti,Navassa Island,mangroves_MPA_with,0,0,0,0,0,NA,0,NA,36.3,<50,NA
Honduras,Honduras,ColdCorals_MPA_with,0,0,0,0,0,NA,0,NA,54.29873417721519,50-69,NA
Honduras,Honduras,CoralReefs_MPA_with,0,0,0,0,0,NA,0,NA,54.29873417721519,50-69,NA
Honduras,Honduras,Saltmarshes_MPA_with,0,0,0,0,0,NA,0,NA,54.29873417721519,50-69,NA
Honduras,Honduras,Seagrasses_MPA_with,0,0,0,0,0,NA,0,NA,54.29873417721519,50-69,NA
Honduras,Honduras,mangroves_MPA_with,0,0,0,0,0,NA,0,NA,54.29873417721519,50-69,NA
Hungary,Hungary,Cold-water corals,0,0,0,0,0,NA,0,NA,NA,Data missing,0
Hungary,Hungary,ColdCorals_MPA_with,0,0,0,0,0,NA,0,NA,NA,Data missing,NA
Hungary,Hungary,Warm-water corals,0,0,0,0,0,NA,0,NA,NA,Data missing,0
Hungary,Hungary,CoralReefs_MPA_with,0,0,0,0,0,NA,0,NA,NA,Data missing,NA
Hungary,Hungary,Saltmarshes,0,0,0,0,0,NA,0,NA,NA,Data missing,0
Hungary,Hungary,Saltmarshes_MPA_with,0,0,0,0,0,NA,0,NA,NA,Data missing,NA
Hungary,Hungary,Seagrasses,0,0,0,0,0,NA,0,NA,NA,Data missing,0
Hungary,Hungary,Seagrasses_MPA_with,0,0,0,0,0,NA,0,NA,NA,Data missing,NA
Hungary,Hungary,Mangroves,0,0,0,0,0,NA,0,NA,NA,Data missing,0
Hungary,Hungary,mangroves_MPA_with,0,0,0,0,0,NA,0,NA,NA,Data missing,NA
Iceland,Iceland,ColdCorals_MPA_with,0,0,0,0,0,NA,0,NA,82.62816003483074,>=70,NA
Iceland,Iceland,Warm-water corals,0,0,0,0,0,NA,0,NA,82.62816003483074,>=70,0
Iceland,Iceland,CoralReefs_MPA_with,0,0,0,0,0,NA,0,NA,82.62816003483074,>=70,NA
Iceland,Iceland,Saltmarshes_MPA_with,0,0,0,0,0,NA,0,NA,82.62816003483074,>=70,NA
Iceland,Iceland,Seagrasses_MPA_with,0,0,0,0,0,NA,0,NA,82.62816003483074,>=70,NA
Iceland,Iceland,Mangroves,0,0,0,0,0,NA,0,NA,82.62816003483074,>=70,0
Iceland,Iceland,mangroves_MPA_with,0,0,0,0,0,NA,0,NA,82.62816003483074,>=70,NA
India,Andaman and Nicobar,ColdCorals_MPA_with,0,0,0,0,0,NA,0,NA,52.2,50-69,NA
India,Andaman and Nicobar,CoralReefs_MPA_with,0,0,0,0,0,NA,0,NA,52.2,50-69,NA
India,Andaman and Nicobar,Saltmarshes,0,0,0,0,0,NA,0,NA,52.2,50-69,0
India,Andaman and Nicobar,Saltmarshes_MPA_with,0,0,0,0,0,NA,0,NA,52.2,50-69,NA
India,Andaman and Nicobar,Seagrasses_MPA_with,0,0,0,0,0,NA,0,NA,52.2,50-69,NA
India,Andaman and Nicobar,mangroves_MPA_with,0,0,0,0,0,NA,0,NA,52.2,50-69,NA
India,India,ColdCorals_MPA_with,0,0,0,0,0,NA,0,NA,48.51405082212257,<50,NA
India,India,CoralReefs_MPA_with,0,0,0,0,0,NA,0,NA,48.51405082212257,<50,NA
India,India,Saltmarshes_MPA_with,0,0,0,0,0,NA,0,NA,48.51405082212257,<50,NA
India,India,Seagrasses_MPA_with,0,0,0,0,0,NA,0,NA,48.51405082212257,<50,NA
India,India,mangroves_MPA_with,0,0,0,0,0,NA,0,NA,48.51405082212257,<50,NA
Indonesia,Indonesia,ColdCorals_MPA_with,0,0,0,0,0,NA,0,NA,51.894021505376344,50-69,NA
Indonesia,Indonesia,CoralReefs_MPA_with,0,0,0,0,0,NA,0,NA,51.894021505376344,50-69,NA
Indonesia,Indonesia,Saltmarshes,0,0,0,0,0,NA,0,NA,51.894021505376344,50-69,0
Indonesia,Indonesia,Saltmarshes_MPA_with,0,0,0,0,0,NA,0,NA,51.894021505376344,50-69,NA
Indonesia,Indonesia,Seagrasses_MPA_with,0,0,0,0,0,NA,0,NA,51.894021505376344,50-69,NA
Indonesia,Indonesia,mangroves_MPA_with,0,0,0,0,0,NA,0,NA,51.894021505376344,50-69,NA
Iran,Iran,Cold-water corals,0,0,0,0,0,NA,0,NA,45.053982300884954,<50,0
Iran,Iran,ColdCorals_MPA_with,0,0,0,0,0,NA,0,NA,45.053982300884954,<50,NA
Iran,Iran,CoralReefs_MPA_with,0,0,0,0,0,NA,0,NA,45.053982300884954,<50,NA
Iran,Iran,Saltmarshes_MPA_with,0,0,0,0,0,NA,0,NA,45.053982300884954,<50,NA
Iran,Iran,Seagrasses_MPA_with,0,0,0,0,0,NA,0,NA,45.053982300884954,<50,NA
Iran,Iran,mangroves_MPA_with,0,0,0,0,0,NA,0,NA,45.053982300884954,<50,NA
Iraq,Iraq,Cold-water corals,0,0,0,0,0,NA,0,NA,38.6,<50,0
Iraq,Iraq,ColdCorals_MPA_with,0,0,0,0,0,NA,0,NA,38.6,<50,NA
Iraq,Iraq,Warm-water corals,0,0,0,0,0,NA,0,NA,38.6,<50,0
Iraq,Iraq,CoralReefs_MPA_with,0,0,0,0,0,NA,0,NA,38.6,<50,NA
Iraq,Iraq,Saltmarshes_MPA_with,0,0,0,0,0,NA,0,NA,38.6,<50,NA
Iraq,Iraq,Seagrasses_MPA_with,0,0,0,0,0,NA,0,NA,38.6,<50,NA
Iraq,Iraq,Mangroves,0,0,0,0,0,NA,0,NA,38.6,<50,0
Iraq,Iraq,mangroves_MPA_with,0,0,0,0,0,NA,0,NA,38.6,<50,NA
Ireland,Ireland,ColdCorals_MPA_with,0,0,0,0,0,NA,0,NA,81.4,>=70,NA
Ireland,Ireland,Warm-water corals,0,0,0,0,0,NA,0,NA,81.4,>=70,0
Ireland,Ireland,CoralReefs_MPA_with,0,0,0,0,0,NA,0,NA,81.4,>=70,NA
Ireland,Ireland,Saltmarshes_MPA_with,0,0,0,0,0,NA,0,NA,81.4,>=70,NA
Ireland,Ireland,Seagrasses_MPA_with,0,0,0,0,0,NA,0,NA,81.4,>=70,NA
Ireland,Ireland,Mangroves,0,0,0,0,0,NA,0,NA,81.4,>=70,0
Ireland,Ireland,mangroves_MPA_with,0,0,0,0,0,NA,0,NA,81.4,>=70,NA
Israel,Israel,Cold-water corals,0,0,0,0,0,NA,0,NA,56.88333333333333,50-69,0
Israel,Israel,ColdCorals_MPA_with,0,0,0,0,0,NA,0,NA,56.88333333333333,50-69,NA
Israel,Israel,CoralReefs_MPA_with,0,0,0,0,0,NA,0,NA,56.88333333333333,50-69,NA
Israel,Israel,Saltmarshes,0,0,0,0,0,NA,0,NA,56.88333333333333,50-69,0
Israel,Israel,Saltmarshes_MPA_with,0,0,0,0,0,NA,0,NA,56.88333333333333,50-69,NA
Israel,Israel,Seagrasses_MPA_with,0,0,0,0,0,NA,0,NA,56.88333333333333,50-69,NA
Israel,Israel,Mangroves,0,0,0,0,0,NA,0,NA,56.88333333333333,50-69,0
Israel,Israel,mangroves_MPA_with,0,0,0,0,0,NA,0,NA,56.88333333333333,50-69,NA
Italy,Italy,ColdCorals_MPA_with,0,0,0,0,0,NA,0,NA,66.76983606557377,50-69,NA
Italy,Italy,Warm-water corals,0,0,0,0,0,NA,0,NA,66.76983606557377,50-69,0
Italy,Italy,CoralReefs_MPA_with,0,0,0,0,0,NA,0,NA,66.76983606557377,50-69,NA
Italy,Italy,Saltmarshes_MPA_with,0,0,0,0,0,NA,0,NA,66.76983606557377,50-69,NA
Italy,Italy,Seagrasses_MPA_with,0,0,0,0,0,NA,0,NA,66.76983606557377,50-69,NA
Italy,Italy,Mangroves,0,0,0,0,0,NA,0,NA,66.76983606557377,50-69,0
Italy,Italy,mangroves_MPA_with,0,0,0,0,0,NA,0,NA,66.76983606557377,50-69,NA
Ivory Coast,Ivory Coast,ColdCorals_MPA_with,0,0,0,0,0,NA,0,NA,41.8,<50,NA
Ivory Coast,Ivory Coast,Warm-water corals,0,0,0,0,0,NA,0,NA,41.8,<50,0
Ivory Coast,Ivory Coast,CoralReefs_MPA_with,0,0,0,0,0,NA,0,NA,41.8,<50,NA
Ivory Coast,Ivory Coast,Saltmarshes,0,0,0,0,0,NA,0,NA,41.8,<50,0
Ivory Coast,Ivory Coast,Saltmarshes_MPA_with,0,0,0,0,0,NA,0,NA,41.8,<50,NA
Ivory Coast,Ivory Coast,Seagrasses,0,0,0,0,0,NA,0,NA,41.8,<50,0
Ivory Coast,Ivory Coast,Seagrasses_MPA_with,0,0,0,0,0,NA,0,NA,41.8,<50,NA
Ivory Coast,Ivory Coast,mangroves_MPA_with,0,0,0,0,0,NA,0,NA,41.8,<50,NA
Jamaica,Jamaica,ColdCorals_MPA_with,0,0,0,0,0,NA,0,NA,57.93617021276596,50-69,NA
Jamaica,Jamaica,CoralReefs_MPA_with,0,0,0,0,0,NA,0,NA,57.93617021276596,50-69,NA
Jamaica,Jamaica,Saltmarshes,0,0,0,0,0,NA,0,NA,57.93617021276596,50-69,0
Jamaica,Jamaica,Saltmarshes_MPA_with,0,0,0,0,0,NA,0,NA,57.93617021276596,50-69,NA
Jamaica,Jamaica,Seagrasses_MPA_with,0,0,0,0,0,NA,0,NA,57.93617021276596,50-69,NA
Jamaica,Jamaica,mangroves_MPA_with,0,0,0,0,0,NA,0,NA,57.93617021276596,50-69,NA
Japan,Japan,ColdCorals_MPA_with,0,0,0,0,0,NA,0,NA,76.70085365853659,>=70,NA
Japan,Japan,CoralReefs_MPA_with,0,0,0,0,0,NA,0,NA,76.70085365853659,>=70,NA
Japan,Japan,Saltmarshes_MPA_with,0,0,0,0,0,NA,0,NA,76.70085365853659,>=70,NA
Japan,Japan,Seagrasses_MPA_with,0,0,0,0,0,NA,0,NA,76.70085365853659,>=70,NA
Japan,Japan,mangroves_MPA_with,0,0,0,0,0,NA,0,NA,76.70085365853659,>=70,NA
Japan,Kuril Islands,ColdCorals_MPA_with,0,0,0,0,0,NA,0,NA,76.7,>=70,NA
Japan,Kuril Islands,Warm-water corals,0,0,0,0,0,NA,0,NA,76.7,>=70,0
Japan,Kuril Islands,CoralReefs_MPA_with,0,0,0,0,0,NA,0,NA,76.7,>=70,NA
Japan,Kuril Islands,Saltmarshes,0,0,0,0,0,NA,0,NA,76.7,>=70,0
Japan,Kuril Islands,Saltmarshes_MPA_with,0,0,0,0,0,NA,0,NA,76.7,>=70,NA
Japan,Kuril Islands,Seagrasses_MPA_with,0,0,0,0,0,NA,0,NA,76.7,>=70,NA
Japan,Kuril Islands,Mangroves,0,0,0,0,0,NA,0,NA,76.7,>=70,0
Japan,Kuril Islands,mangroves_MPA_with,0,0,0,0,0,NA,0,NA,76.7,>=70,NA
Jordan,Jordan,Cold-water corals,0,0,0,0,0,NA,0,NA,NA,Data missing,0
Jordan,Jordan,ColdCorals_MPA_with,0,0,0,0,0,NA,0,NA,NA,Data missing,NA
Jordan,Jordan,CoralReefs_MPA_with,0,0,0,0,0,NA,0,NA,NA,Data missing,NA
Jordan,Jordan,Saltmarshes,0,0,0,0,0,NA,0,NA,NA,Data missing,0
Jordan,Jordan,Saltmarshes_MPA_with,0,0,0,0,0,NA,0,NA,NA,Data missing,NA
Jordan,Jordan,Seagrasses_MPA_with,0,0,0,0,0,NA,0,NA,NA,Data missing,NA
Jordan,Jordan,Mangroves,0,0,0,0,0,NA,0,NA,NA,Data missing,0
Jordan,Jordan,mangroves_MPA_with,0,0,0,0,0,NA,0,NA,NA,Data missing,NA
Kazakhstan,Kazakhstan,Cold-water corals,0,0,0,0,0,NA,0,NA,55.2,50-69,0
Kazakhstan,Kazakhstan,ColdCorals_MPA_with,0,0,0,0,0,NA,0,NA,55.2,50-69,NA
Kazakhstan,Kazakhstan,Warm-water corals,0,0,0,0,0,NA,0,NA,55.2,50-69,0
Kazakhstan,Kazakhstan,CoralReefs_MPA_with,0,0,0,0,0,NA,0,NA,55.2,50-69,NA
Kazakhstan,Kazakhstan,Saltmarshes,0,0,0,0,0,NA,0,NA,55.2,50-69,0
Kazakhstan,Kazakhstan,Saltmarshes_MPA_with,0,0,0,0,0,NA,0,NA,55.2,50-69,NA
Kazakhstan,Kazakhstan,Seagrasses_MPA_with,0,0,0,0,0,NA,0,NA,55.2,50-69,NA
Kazakhstan,Kazakhstan,Mangroves,0,0,0,0,0,NA,0,NA,55.2,50-69,0
Kazakhstan,Kazakhstan,mangroves_MPA_with,0,0,0,0,0,NA,0,NA,55.2,50-69,NA
Kenya,Kenya,ColdCorals_MPA_with,0,0,0,0,0,NA,0,NA,42.1,<50,NA
Kenya,Kenya,CoralReefs_MPA_with,0,0,0,0,0,NA,0,NA,42.1,<50,NA
Kenya,Kenya,Saltmarshes_MPA_with,0,0,0,0,0,NA,0,NA,42.1,<50,NA
Kenya,Kenya,Seagrasses_MPA_with,0,0,0,0,0,NA,0,NA,42.1,<50,NA
Kenya,Kenya,mangroves_MPA_with,0,0,0,0,0,NA,0,NA,42.1,<50,NA
Kiribati,Gilbert Islands,ColdCorals_MPA_with,0,0,0,0,0,NA,0,NA,62.89026548672566,50-69,NA
Kiribati,Gilbert Islands,CoralReefs_MPA_with,0,0,0,0,0,NA,0,NA,62.89026548672566,50-69,NA
Kiribati,Gilbert Islands,Saltmarshes,0,0,0,0,0,NA,0,NA,62.89026548672566,50-69,0
Kiribati,Gilbert Islands,Saltmarshes_MPA_with,0,0,0,0,0,NA,0,NA,62.89026548672566,50-69,NA
Kiribati,Gilbert Islands,Seagrasses_MPA_with,0,0,0,0,0,NA,0,NA,62.89026548672566,50-69,NA
Kiribati,Gilbert Islands,mangroves_MPA_with,0,0,0,0,0,NA,0,NA,62.89026548672566,50-69,NA
Kiribati,Line Group,ColdCorals_MPA_with,0,0,0,0,0,NA,0,NA,67.19405204460966,50-69,NA
Kiribati,Line Group,CoralReefs_MPA_with,0,0,0,0,0,NA,0,NA,67.19405204460966,50-69,NA
Kiribati,Line Group,Saltmarshes,0,0,0,0,0,NA,0,NA,67.19405204460966,50-69,0
Kiribati,Line Group,Saltmarshes_MPA_with,0,0,0,0,0,NA,0,NA,67.19405204460966,50-69,NA
Kiribati,Line Group,Seagrasses,0,0,0,0,0,NA,0,NA,67.19405204460966,50-69,0
Kiribati,Line Group,Seagrasses_MPA_with,0,0,0,0,0,NA,0,NA,67.19405204460966,50-69,NA
Kiribati,Line Group,Mangroves,0,0,0,0,0,NA,0,NA,67.19405204460966,50-69,0
Kiribati,Line Group,mangroves_MPA_with,0,0,0,0,0,NA,0,NA,67.19405204460966,50-69,NA
Kiribati,Phoenix Group,Cold-water corals,0,0,0,0,0,NA,0,NA,65.13909465020576,50-69,0
Kiribati,Phoenix Group,ColdCorals_MPA_with,0,0,0,0,0,NA,0,NA,65.13909465020576,50-69,NA
Kiribati,Phoenix Group,CoralReefs_MPA_with,0,0,0,0,0,NA,0,NA,65.13909465020576,50-69,NA
Kiribati,Phoenix Group,Saltmarshes,0,0,0,0,0,NA,0,NA,65.13909465020576,50-69,0
Kiribati,Phoenix Group,Saltmarshes_MPA_with,0,0,0,0,0,NA,0,NA,65.13909465020576,50-69,NA
Kiribati,Phoenix Group,Seagrasses,0,0,0,0,0,NA,0,NA,65.13909465020576,50-69,0
Kiribati,Phoenix Group,Seagrasses_MPA_with,0,0,0,0,0,NA,0,NA,65.13909465020576,50-69,NA
Kiribati,Phoenix Group,Mangroves,0,0,0,0,0,NA,0,NA,65.13909465020576,50-69,0
Kiribati,Phoenix Group,mangroves_MPA_with,0,0,0,0,0,NA,0,NA,65.13909465020576,50-69,NA
Kuwait,Kuwait,Cold-water corals,0,0,0,0,0,NA,0,NA,57.1,50-69,0
Kuwait,Kuwait,ColdCorals_MPA_with,0,0,0,0,0,NA,0,NA,57.1,50-69,NA
Kuwait,Kuwait,CoralReefs_MPA_with,0,0,0,0,0,NA,0,NA,57.1,50-69,NA
Kuwait,Kuwait,Saltmarshes_MPA_with,0,0,0,0,0,NA,0,NA,57.1,50-69,NA
Kuwait,Kuwait,Seagrasses_MPA_with,0,0,0,0,0,NA,0,NA,57.1,50-69,NA
Kuwait,Kuwait,Mangroves,0,0,0,0,0,NA,0,NA,57.1,50-69,0
Kuwait,Kuwait,mangroves_MPA_with,0,0,0,0,0,NA,0,NA,57.1,50-69,NA
Kyrgyzstan,Kyrgyzstan,Cold-water corals,0,0,0,0,0,NA,0,NA,NA,Data missing,0
Kyrgyzstan,Kyrgyzstan,ColdCorals_MPA_with,0,0,0,0,0,NA,0,NA,NA,Data missing,NA
Kyrgyzstan,Kyrgyzstan,Warm-water corals,0,0,0,0,0,NA,0,NA,NA,Data missing,0
Kyrgyzstan,Kyrgyzstan,CoralReefs_MPA_with,0,0,0,0,0,NA,0,NA,NA,Data missing,NA
Kyrgyzstan,Kyrgyzstan,Saltmarshes,0,0,0,0,0,NA,0,NA,NA,Data missing,0
Kyrgyzstan,Kyrgyzstan,Saltmarshes_MPA_with,0,0,0,0,0,NA,0,NA,NA,Data missing,NA
Kyrgyzstan,Kyrgyzstan,Seagrasses,0,0,0,0,0,NA,0,NA,NA,Data missing,0
Kyrgyzstan,Kyrgyzstan,Seagrasses_MPA_with,0,0,0,0,0,NA,0,NA,NA,Data missing,NA
Kyrgyzstan,Kyrgyzstan,Mangroves,0,0,0,0,0,NA,0,NA,NA,Data missing,0
Kyrgyzstan,Kyrgyzstan,mangroves_MPA_with,0,0,0,0,0,NA,0,NA,NA,Data missing,NA
Laos,Laos,Cold-water corals,0,0,0,0,0,NA,0,NA,NA,Data missing,0
Laos,Laos,ColdCorals_MPA_with,0,0,0,0,0,NA,0,NA,NA,Data missing,NA
Laos,Laos,Warm-water corals,0,0,0,0,0,NA,0,NA,NA,Data missing,0
Laos,Laos,CoralReefs_MPA_with,0,0,0,0,0,NA,0,NA,NA,Data missing,NA
Laos,Laos,Saltmarshes,0,0,0,0,0,NA,0,NA,NA,Data missing,0
Laos,Laos,Saltmarshes_MPA_with,0,0,0,0,0,NA,0,NA,NA,Data missing,NA
Laos,Laos,Seagrasses,0,0,0,0,0,NA,0,NA,NA,Data missing,0
Laos,Laos,Seagrasses_MPA_with,0,0,0,0,0,NA,0,NA,NA,Data missing,NA
Laos,Laos,Mangroves,0,0,0,0,0,NA,0,NA,NA,Data missing,0
Laos,Laos,mangroves_MPA_with,0,0,0,0,0,NA,0,NA,NA,Data missing,NA
Latvia,Latvia,Cold-water corals,0,0,0,0,0,NA,0,NA,63.1,50-69,0
Latvia,Latvia,ColdCorals_MPA_with,0,0,0,0,0,NA,0,NA,63.1,50-69,NA
Latvia,Latvia,Warm-water corals,0,0,0,0,0,NA,0,NA,63.1,50-69,0
Latvia,Latvia,CoralReefs_MPA_with,0,0,0,0,0,NA,0,NA,63.1,50-69,NA
Latvia,Latvia,Saltmarshes_MPA_with,0,0,0,0,0,NA,0,NA,63.1,50-69,NA
Latvia,Latvia,Seagrasses,0,0,0,0,0,NA,0,NA,63.1,50-69,0
Latvia,Latvia,Seagrasses_MPA_with,0,0,0,0,0,NA,0,NA,63.1,50-69,NA
Latvia,Latvia,Mangroves,0,0,0,0,0,NA,0,NA,63.1,50-69,0
Latvia,Latvia,mangroves_MPA_with,0,0,0,0,0,NA,0,NA,63.1,50-69,NA
Lebanon,Lebanon,Cold-water corals,0,0,0,0,0,NA,0,NA,44.91818181818182,<50,0
Lebanon,Lebanon,ColdCorals_MPA_with,0,0,0,0,0,NA,0,NA,44.91818181818182,<50,NA
Lebanon,Lebanon,Warm-water corals,0,0,0,0,0,NA,0,NA,44.91818181818182,<50,0
Lebanon,Lebanon,CoralReefs_MPA_with,0,0,0,0,0,NA,0,NA,44.91818181818182,<50,NA
Lebanon,Lebanon,Saltmarshes,0,0,0,0,0,NA,0,NA,44.91818181818182,<50,0
Lebanon,Lebanon,Saltmarshes_MPA_with,0,0,0,0,0,NA,0,NA,44.91818181818182,<50,NA
Lebanon,Lebanon,Seagrasses_MPA_with,0,0,0,0,0,NA,0,NA,44.91818181818182,<50,NA
Lebanon,Lebanon,Mangroves,0,0,0,0,0,NA,0,NA,44.91818181818182,<50,0
Lebanon,Lebanon,mangroves_MPA_with,0,0,0,0,0,NA,0,NA,44.91818181818182,<50,NA
Lesotho,Lesotho,Cold-water corals,0,0,0,0,0,NA,0,NA,NA,Data missing,0
Lesotho,Lesotho,ColdCorals_MPA_with,0,0,0,0,0,NA,0,NA,NA,Data missing,NA
Lesotho,Lesotho,Warm-water corals,0,0,0,0,0,NA,0,NA,NA,Data missing,0
Lesotho,Lesotho,CoralReefs_MPA_with,0,0,0,0,0,NA,0,NA,NA,Data missing,NA
Lesotho,Lesotho,Saltmarshes,0,0,0,0,0,NA,0,NA,NA,Data missing,0
Lesotho,Lesotho,Saltmarshes_MPA_with,0,0,0,0,0,NA,0,NA,NA,Data missing,NA
Lesotho,Lesotho,Seagrasses,0,0,0,0,0,NA,0,NA,NA,Data missing,0
Lesotho,Lesotho,Seagrasses_MPA_with,0,0,0,0,0,NA,0,NA,NA,Data missing,NA
Lesotho,Lesotho,Mangroves,0,0,0,0,0,NA,0,NA,NA,Data missing,0
Lesotho,Lesotho,mangroves_MPA_with,0,0,0,0,0,NA,0,NA,NA,Data missing,NA
Liberia,Liberia,ColdCorals_MPA_with,0,0,0,0,0,NA,0,NA,38.6,<50,NA
Liberia,Liberia,Warm-water corals,0,0,0,0,0,NA,0,NA,38.6,<50,0
Liberia,Liberia,CoralReefs_MPA_with,0,0,0,0,0,NA,0,NA,38.6,<50,NA
Liberia,Liberia,Saltmarshes,0,0,0,0,0,NA,0,NA,38.6,<50,0
Liberia,Liberia,Saltmarshes_MPA_with,0,0,0,0,0,NA,0,NA,38.6,<50,NA
Liberia,Liberia,Seagrasses,0,0,0,0,0,NA,0,NA,38.6,<50,0
Liberia,Liberia,Seagrasses_MPA_with,0,0,0,0,0,NA,0,NA,38.6,<50,NA
Liberia,Liberia,mangroves_MPA_with,0,0,0,0,0,NA,0,NA,38.6,<50,NA
Libya,Libya,Cold-water corals,0,0,0,0,0,NA,0,NA,41.21828571428572,<50,0
Libya,Libya,ColdCorals_MPA_with,0,0,0,0,0,NA,0,NA,41.21828571428572,<50,NA
